"",".id","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","model"
"134","BW0.5m_May_biofilm_NH3","sigma",0.130007189306209,0.126621847294165,0.024755144571551,0.0224196414035015,0.0959350556229554,0.175413084804047,1.00130106853979,3047.25165369007,3517.5602089787,"linear"
"135","BW0.5m_May_biofilm_NH3","Vmax",657458058948.916,30738299144.7588,893358054802.444,45572602311.4469,755.96089612427,2422885643353.13,2.64296039476302,4.75567887974296,11.3487241054688,"MM"
"136","BW0.5m_May_biofilm_NH3","K",1483620952514315,57769218850758.4,2015810778816552,85648643867961.9,1676529.82636914,5483815371689720,2.68856910878443,4.7300758676274,11.3796112340013,"MM"
"137","BW0.5m_May_biofilm_NH3","sigma",0.155682132128795,0.152147978405429,0.0305514075721256,0.0277981892809651,0.113911558150386,0.208909402773651,1.0117579880488,353.78398012338,112.642522365349,"MM"
"138","BW0.5m_May_biofilm_NH3","Vmax",0.39654731806634,0.397054883649454,0.0253618354517925,0.0239213215279875,0.354695009340385,0.437599649648557,1.00050222433198,6177.39178937013,5476.16067653713,"Hill"
"139","BW0.5m_May_biofilm_NH3","K",4349552308185192,73149770578458.9,8902183673874877,96475241921507,4320244670200.84,28903166449249888,1.98040247923013,5.59784346914958,15.8253889206884,"Hill"
"140","BW0.5m_May_biofilm_NH3","n",6.26234813124814,6.10439242671819,0.561713803492964,0.501477476864442,5.53228647936595,7.22660480319081,1.8442074875348,5.76850212677712,16.3483511608853,"Hill"
"141","BW0.5m_May_biofilm_NH3","sigma",0.0725699029958084,0.0703292931318395,0.0148471736371522,0.0133396587431704,0.0529606054768928,0.100030251551545,1.00132714101661,5432.26600367883,5455.14244199398,"Hill"
"142","BW0.5m_May_biofilm_NH3","Vmax",-1.05772269509876e+21,-1.00854874248943e+20,2.04328346819179e+21,1.08003233715535e+20,-6.55391668123998e+21,-2.0445221788188e+19,2.4770893812683,4.81562876411129,11.3553345470662,"1stOrder"
"143","BW0.5m_May_biofilm_NH3","K",-2.34560596510503e+24,-2.30491438619262e+23,4.44352895582578e+24,2.47519835141051e+23,-1.33288381002437e+25,-4.73327326384773e+22,2.44884599925441,4.83549572907825,11.1390547581166,"1stOrder"
"144","BW0.5m_May_biofilm_NH3","sigma",0.157080274486903,0.152772742544875,0.0295241947909721,0.0269996409478491,0.118050876801344,0.211206647906572,1.00072034720723,5884.51905784837,4419.51687497801,"1stOrder"
"145","BW0.5m_May_biofilm_NO3","mu",0.293795303203985,0.294071607733594,0.0384267834276639,0.0361582367309205,0.231184889191931,0.355872366014494,1.00003261440211,5699.38424568739,4560.70580821827,"mean"
