"","Inc_month","Site","Location","Depth","Analyte","Spike_µg_L","Mean_Spike_Conc","Volume_lake_water_L","Type","NO2_NO3_mgNL","NH4_mgNL","Conc_ugNLK","pH","Weight_g","AFDM_g","real_icu_hrc","delta_Conc_ugNL","delta_Conc_ugNLhr","water_delta_Conc_ugNLhr","net_delta_Conc_ugNLhr","net_delta_Conc_ugNLhr_OM","flag"
"341","July","GB0.5m","GB",0.5,"NH3",200,175.131372258482,0.025,"biofilm",NA,0.230660831755074,230.660831755074,8.18,2.04,1.6075,7.05,55.529459496592,7.87651907753078,2.9485122551058,4.92800682242497,-0.0766408526038099,FALSE
"342","July","GB0.5m","GB",0.5,"NH3",200,175.131372258482,0.025,"biofilm",NA,0.20295891813743,202.95891813743,8.18,2.04,1.6075,7.05,27.827545878948,3.94716962821957,2.9485122551058,0.99865737311377,-0.0155312188664661,FALSE
"343","July","GB0.5m","GB",0.5,"NH3",800,630.548319487319,0.025,"biofilm",NA,0.760671934133461,760.671934133461,8.18,1.94,1.5287,7.06666666666667,130.123614646142,18.4137190536994,21.3855669272342,-2.97184787353477,0.0486009006596254,FALSE
"344","July","GB0.5m","GB",0.5,"NH3",800,630.548319487319,0.025,"biofilm",NA,0.731179760792228,731.179760792228,8.18,2.06,1.6233,7.06666666666667,100.631441304909,14.2402982978645,21.3855669272342,-7.14526862936964,0.110042330890311,FALSE
"345","July","GB0.5m","GB",0.5,"NH3",800,630.548319487319,0.025,"biofilm",NA,0.750966841947688,750.966841947688,8.18,2.01,1.5839,7.06666666666667,120.418522460369,17.0403569519391,21.3855669272342,-4.3452099752951,0.0685840326929588,FALSE
"346","July","GB0.5m","GB",0.5,"NH3",1600,1524.7987554528,0.025,"biofilm",NA,1.44869701316759,1448.69701316759,8.18,1.94,1.5287,7.16666666666667,-76.1017422852067,-10.6188477607265,2.6965331963836,-13.3153809571101,0.217756606219502,FALSE
"347","July","GB0.5m","GB",0.5,"NH3",1600,1524.7987554528,0.025,"biofilm",NA,1.5096600679656,1509.6600679656,8.18,1.94,1.5287,7.16666666666667,-15.1386874871966,-2.11237499821349,2.6965331963836,-4.80890819459709,0.0786437527735508,FALSE
"348","July","GB0.5m","GB",0.5,"NH3",1600,1524.7987554528,0.025,"biofilm",NA,1.42664855130865,1426.64855130865,8.18,2.02,1.5918,7.16666666666667,-98.1502041441468,-13.6953773224391,2.6965331963836,-16.3919105188227,0.257442997217343,FALSE
"349","July","GB0.5m","GB",0.5,"NH3",2000,1766.57804233332,0.025,"biofilm",NA,1.843496394317,1843.496394317,8.18,1.97,1.5524,7.15,76.9183519836799,10.7578114662489,30.2641201945238,-19.5063087282749,0.314131485575156,FALSE
"350","July","GB0.5m","GB",0.5,"NH3",2000,1766.57804233332,0.025,"biofilm",NA,1.72486813158022,1724.86813158022,8.18,2,1.576,7.15,-41.7099107531003,-5.83355395148256,30.2641201945238,-36.0976741460064,0.572615389371929,FALSE
"351","July","GB0.5m","GB",0.5,"NH3",2000,1766.57804233332,0.025,"biofilm",NA,1.80929301117685,1809.29301117685,8.18,2.02,1.5918,7.15,42.7149688435297,5.97412151657758,30.2641201945238,-24.2899986779463,0.381486346870622,FALSE
"352","June","BW0.5m","BW",0.5,"NO3",0,0,0.025,"sediment",0.026,NA,26,7.26,2.017,0.02167886472,5.93333333333333,26,4.38202247191011,1.8639798488665,2.51804262304361,-2.90379899451166,FALSE
"353","June","BW0.5m","BW",0.5,"NO3",0,0,0.025,"sediment",0.026,NA,26,7.26,2.0398,0.0219239208,5.93333333333333,26,4.38202247191011,1.8639798488665,2.51804262304361,-2.8713415885032,FALSE
"354","June","BW0.5m","BW",0.5,"NO3",0,0,0.025,"sediment",0.021,NA,21,7.26,2.044,0.02196906271,5.93333333333333,21,3.53932584269663,1.8639798488665,1.67534599383013,-1.90648323957346,FALSE
"355","June","BW0.5m","BW",0.5,"NO3",100,107,0.025,"sediment",0.12,NA,120,7.26,2.0362,0.02188522774,6.03333333333333,13,2.15469613259669,0.344827586206897,1.80986854638979,-2.06745454958399,FALSE
"356","June","BW0.5m","BW",0.5,"NO3",100,107,0.025,"sediment",0.101,NA,101,7.26,2.0588,0.0221281342,6.03333333333333,-6,-0.994475138121547,0.344827586206897,-1.33930272432844,1.51312206467959,FALSE
"357","June","BW0.5m","BW",0.5,"NO3",100,107,0.025,"sediment",0.119,NA,119,7.26,2.0292,0.02180999122,6.03333333333333,12,1.98895027624309,0.344827586206897,1.6441226900362,-1.88459806500119,FALSE
"358","June","BW0.5m","BW",0.5,"NO3",200,196,0.025,"sediment",0.223,NA,223,7.26,2.0225,0.02173797913,6.18333333333333,27,4.36657681940701,3.15,1.21657681940701,-1.3991374406649,FALSE
"359","June","BW0.5m","BW",0.5,"NO3",200,196,0.025,"sediment",0.214,NA,214,7.26,2.017,0.02167886472,6.18333333333333,18,2.91105121293801,3.15,-0.238948787061995,0.275555005010884,FALSE
"360","June","BW0.5m","BW",0.5,"NO3",200,196,0.025,"sediment",0.214,NA,214,7.26,2.0163,0.02167134107,6.18333333333333,18,2.91105121293801,3.15,-0.238948787061995,0.275650669575746,FALSE
"361","June","BW0.5m","BW",0.5,"NO3",800,794,0.025,"sediment",0.782,NA,782,7.26,2.0575,0.02211416171,6.15,-12,-1.95121951219512,-3.06930693069307,1.11808741849795,-1.26399480247125,FALSE
"362","June","BW0.5m","BW",0.5,"NO3",800,794,0.025,"sediment",0.81,NA,810,7.26,2.06,0.02214103189,6.15,16,2.60162601626016,-3.06930693069307,5.67093294695323,-6.40319405067398,FALSE
"363","June","BW0.5m","BW",0.5,"NO3",800,794,0.025,"sediment",0.774,NA,774,7.26,2.0129,0.02163479762,6.15,-20,-3.2520325203252,-3.06930693069307,-0.182725589632134,0.211147791675222,FALSE
"364","June","BW0.5m","BW",0.5,"NO3",1200,1209.33333333333,0.025,"sediment",1.14,NA,1140,7.26,2.0397,0.021922846,6.18333333333333,-69.3333333333333,-11.2129380053908,-6.73218673218672,-4.4807512732041,5.10968246687052,FALSE
"365","June","BW0.5m","BW",0.5,"NO3",1200,1209.33333333333,0.025,"sediment",1.157,NA,1157,7.26,2.0283,0.02180031796,6.18333333333333,-52.3333333333333,-8.46361185983826,-6.73218673218672,-1.73142512765154,1.98555031494084,FALSE
"366","June","BW0.5m","BW",0.5,"NO3",1200,1209.33333333333,0.025,"sediment",1.15,NA,1150,7.26,2.0275,0.0217917195,6.18333333333333,-59.3333333333333,-9.59568733153638,-6.73218673218672,-2.86350059934965,3.28507876506676,FALSE
"367","June","BW0.5m","BW",0.5,"NO3",1600,1368,0.025,"sediment",1.56,NA,1560,7.26,2.041,0.02193681849,6.18333333333333,192,31.0512129380054,32.9556650246305,-1.90445208662515,2.17038319332097,FALSE
"368","June","BW0.5m","BW",0.5,"NO3",1600,1368,0.025,"sediment",1.573,NA,1573,7.26,2.0364,0.02188737735,6.18333333333333,205,33.1536388140162,32.9556650246305,0.197973789385628,-0.226127811272039,FALSE
"369","June","BW0.5m","BW",0.5,"NO3",1600,1368,0.025,"sediment",1.523,NA,1523,7.26,2.0467,0.02199808251,6.18333333333333,155,25.0673854447439,32.9556650246305,-7.88827957988661,8.96473542216772,FALSE
"370","June","BW3m","BW",3,"NO3",0,0,0.025,"sediment",0.024,NA,24,7.26,2.063,0.02800342493,6,24,4,1.8639798488665,2.1360201511335,-1.90692759588595,FALSE
"371","June","BW3m","BW",3,"NO3",0,0,0.025,"sediment",0.016,NA,16,7.26,2.0141,0.0273396501,6,16,2.66666666666667,1.8639798488665,0.802686817800168,-0.73399514520503,FALSE
"372","June","BW3m","BW",3,"NO3",0,0,0.025,"sediment",0.022,NA,22,7.26,2.0721,0.02812694949,6,22,3.66666666666667,1.8639798488665,1.80268681780017,-1.60227722032306,FALSE
"373","June","BW3m","BW",3,"NO3",100,107,0.025,"sediment",0.117,NA,117,7.26,2.0553,0.02789890415,6.1,10,1.63934426229508,0.344827586206897,1.29451667608819,-1.16000674177751,FALSE
"374","June","BW3m","BW",3,"NO3",100,107,0.025,"sediment",0.105,NA,105,7.26,2.0588,0.02794641359,6.1,-2,-0.327868852459016,0.344827586206897,-0.672696438665913,0.601773494566242,FALSE
"375","June","BW3m","BW",3,"NO3",100,107,0.025,"sediment",0.103,NA,103,7.26,2.0621,0.02799120822,6.1,-4,-0.655737704918033,0.344827586206897,-1.00056529112493,0.893642463787983,FALSE
"376","June","BW3m","BW",3,"NO3",200,196,0.025,"sediment",0.205,NA,205,7.26,2.0762,0.02818260341,6.1,9,1.47540983606557,3.15,-1.67459016393443,1.48548214262937,FALSE
"377","June","BW3m","BW",3,"NO3",200,196,0.025,"sediment",0.195,NA,195,7.26,2.0632,0.02800613976,6.1,-1,-0.163934426229508,3.15,-3.31393442622951,2.95822135309296,FALSE
"378","June","BW3m","BW",3,"NO3",200,196,0.025,"sediment",0.204,NA,204,7.26,1.9998,0.02714554008,6.1,8,1.31147540983607,3.15,-1.83852459016393,1.69321054650751,FALSE
"379","June","BW3m","BW",3,"NO3",800,794,0.025,"sediment",0.789,NA,789,7.26,2.0465,0.02777945183,6.16666666666667,-5,-0.810810810810811,-3.06930693069307,2.25849611988226,-2.03252401604558,FALSE
"380","June","BW3m","BW",3,"NO3",800,794,0.025,"sediment",0.794,NA,794,7.26,2.0227,0.02745638759,6.16666666666667,0,0,-3.06930693069307,3.06930693069307,-2.79471117661793,FALSE
"381","June","BW3m","BW",3,"NO3",800,794,0.025,"sediment",0.747,NA,747,7.26,2.0729,0.02813780879,6.16666666666667,-47,-7.62162162162162,-3.06930693069307,-4.55231469092855,4.04465991373359,FALSE
"382","June","BW3m","BW",3,"NO3",1200,1209.33333333333,0.025,"sediment",1.22,NA,1220,7.26,2.0256,0.02749575256,6.16666666666667,10.6666666666667,1.72972972972974,-6.73218673218672,8.46191646191646,-7.69383966073601,FALSE
"383","June","BW3m","BW",3,"NO3",1200,1209.33333333333,0.025,"sediment",1.21,NA,1210,7.26,2.0523,0.02785818177,6.16666666666667,0.666666666666742,0.10810810810812,-6.73218673218672,6.84029484029484,-6.13849720772251,FALSE
"384","June","BW3m","BW",3,"NO3",1200,1209.33333333333,0.025,"sediment",1.205,NA,1205,7.26,2.056,0.02790840604,6.16666666666667,-4.33333333333326,-0.70270270270269,-6.73218673218672,6.02948402948403,-5.40113614948325,FALSE
"385","June","BW3m","BW",3,"NO3",1600,1368,0.025,"sediment",1.584,NA,1584,7.26,2.0166,0.02737358542,6.25,216,34.56,32.9556650246305,1.60433497536946,-1.46522181032712,FALSE
"386","June","BW3m","BW",3,"NO3",1600,1368,0.025,"sediment",1.568,NA,1568,7.26,2.0548,0.02789211709,6.25,200,32,32.9556650246305,-0.955665024630541,0.85657268462885,FALSE
"387","June","BW3m","BW",3,"NO3",1600,1368,0.025,"sediment",1.552,NA,1552,7.26,2.0216,0.02744145605,6.25,184,29.44,32.9556650246305,-3.51566502463054,3.20287762630451,FALSE
"388","June","SS3m","SS",3,"NO3",0,0,0.025,"sediment",0.019,NA,19,7.26,2.0701,0.0214430673,5.95,19,3.19327731092437,1.8639798488665,1.32929746205787,-1.54979864058193,FALSE
"389","June","SS3m","SS",3,"NO3",0,0,0.025,"sediment",0.018,NA,18,7.26,2.0389,0.02111988306,5.95,18,3.02521008403361,1.8639798488665,1.16123023516711,-1.37456991578522,FALSE
"390","June","SS3m","SS",3,"NO3",0,0,0.025,"sediment",0.018,NA,18,7.26,2.031,0.02103805115,5.95,18,3.02521008403361,1.8639798488665,1.16123023516711,-1.37991659361366,FALSE
"391","June","SS3m","SS",3,"NO3",100,107,0.025,"sediment",0.06,NA,60,7.26,2.0075,0.02079462712,5.96666666666667,-47,-7.87709497206704,0.344827586206897,-8.22192255827393,9.88467178423964,FALSE
"392","June","SS3m","SS",3,"NO3",100,107,0.025,"sediment",0.055,NA,55,7.26,2.0335,0.02106394732,5.96666666666667,-52,-8.71508379888268,0.344827586206897,-9.05991138508958,10.7528651295183,FALSE
"393","June","SS3m","SS",3,"NO3",100,107,0.025,"sediment",0.049,NA,49,7.26,2.0686,0.0214275296,5.96666666666667,-58,-9.72067039106145,0.344827586206897,-10.0654979772683,11.7436519341786,FALSE
"394","June","SS3m","SS",3,"NO3",200,196,0.025,"sediment",0.115,NA,115,7.26,2.037,0.02110020197,6.03333333333333,-81,-13.4254143646409,3.15,-16.5754143646409,19.6389285612143,FALSE
"395","June","SS3m","SS",3,"NO3",200,196,0.025,"sediment",0.127,NA,127,7.26,2.0446,0.02117892633,6.03333333333333,-69,-11.4364640883978,3.15,-14.5864640883978,17.2181345044579,FALSE
"396","June","SS3m","SS",3,"NO3",200,196,0.025,"sediment",0.136,NA,136,7.26,2.02,0.02092410799,6.03333333333333,-60,-9.94475138121547,3.15,-13.0947513812155,15.645531206723,FALSE
"397","June","SS3m","SS",3,"NO3",800,794,0.025,"sediment",0.672,NA,672,7.26,2.0557,0.02129390534,6.06666666666667,-122,-20.1098901098901,-3.06930693069307,-17.040583179197,20.0064090019067,FALSE
"398","June","SS3m","SS",3,"NO3",800,794,0.025,"sediment",0.684,NA,684,7.26,2.0181,0.0209044269,6.06666666666667,-110,-18.1318681318681,-3.06930693069307,-15.0625612011751,18.0136021824821,FALSE
"399","June","SS3m","SS",3,"NO3",800,794,0.025,"sediment",0.688,NA,688,7.26,2.0107,0.02082777422,6.06666666666667,-106,-17.4725274725275,-3.06930693069307,-14.4032205418344,17.2884778633758,FALSE
"400","June","SS3m","SS",3,"NO3",1200,1209.33333333333,0.025,"sediment",1.065,NA,1065,7.26,2.0418,0.02114992262,6.16666666666667,-144.333333333333,-23.4054054054054,-6.73218673218672,-16.6732186732187,19.7083684096461,FALSE
"401","June","SS3m","SS",3,"NO3",1200,1209.33333333333,0.025,"sediment",0.807,NA,807,7.26,2.0566,0.02130322796,6.16666666666667,-402.333333333333,-65.2432432432432,-6.73218673218672,-58.5110565110565,68.6645430224469,FALSE
"402","June","SS3m","SS",3,"NO3",1200,1209.33333333333,0.025,"sediment",1.037,NA,1037,7.26,2.0591,0.02132912414,6.16666666666667,-172.333333333333,-27.9459459459459,-6.73218673218672,-21.2137592137592,24.8647800473621,FALSE
"403","June","SS3m","SS",3,"NO3",1600,1368,0.025,"sediment",1.448,NA,1448,7.26,2.06,0.02133844676,6.3,80,12.6984126984127,32.9556650246305,-20.2572523262178,23.7332788956681,FALSE
"404","June","SS3m","SS",3,"NO3",1600,1368,0.025,"sediment",1.431,NA,1431,7.26,2.0101,0.02082155914,6.3,63,10,32.9556650246305,-22.9556650246305,27.562375216814,FALSE
"405","June","SS3m","SS",3,"NO3",1600,1368,0.025,"sediment",1.476,NA,1476,7.26,2.051,0.02124522054,6.3,108,17.1428571428571,32.9556650246305,-15.8128078817734,18.6074885078286,FALSE
"406","June","BW10m","BW",10,"NO3",0,0,0.025,"sediment",0.017,NA,17,7.26,2.0153,0.05144962195,6,17,2.83333333333333,1.8639798488665,0.969353484466835,-0.471020703227361,FALSE
"407","June","BW10m","BW",10,"NO3",0,0,0.025,"sediment",0.016,NA,16,7.26,2.0098,0.05130920964,6,16,2.66666666666667,1.8639798488665,0.802686817800168,-0.391102700388511,FALSE
"408","June","BW10m","BW",10,"NO3",0,0,0.025,"sediment",0.008,NA,8,7.26,2.0657,0.05273630926,6,8,1.33333333333333,1.8639798488665,-0.530646515533165,0.251556528594453,FALSE
"409","June","BW10m","BW",10,"NO3",100,107,0.025,"sediment",0.07,NA,70,7.26,2.0015,0.05109731471,6.08333333333333,-37,-6.08219178082192,0.344827586206897,-6.42701936702881,3.14449957082139,FALSE
"410","June","BW10m","BW",10,"NO3",100,107,0.025,"sediment",0.066,NA,66,7.26,2.0357,0.05197042396,6.08333333333333,-41,-6.73972602739726,0.344827586206897,-7.08455361360416,3.40797374438244,FALSE
"411","June","BW10m","BW",10,"NO3",200,196,0.025,"sediment",0.138,NA,138,7.26,2.0618,0.05263674417,6.16666666666667,-58,-9.40540540540541,3.15,-12.5554054054054,5.96323234053736,FALSE
"412","June","BW10m","BW",10,"NO3",200,196,0.025,"sediment",0.156,NA,156,7.26,2.0275,0.05176108197,6.16666666666667,-40,-6.48648648648649,3.15,-9.63648648648649,4.65431078704637,FALSE
"413","June","BW10m","BW",10,"NO3",200,196,0.025,"sediment",0.182,NA,182,7.26,2.0548,0.0524580376,6.16666666666667,-14,-2.27027027027027,3.15,-5.42027027027027,2.58314574765482,FALSE
"414","June","BW10m","BW",10,"NO3",800,794,0.025,"sediment",0.773,NA,773,7.26,2.0143,0.05142409244,6.13333333333333,-21,-3.42391304347826,-3.06930693069307,-0.354606112785191,0.172392985446916,FALSE
"415","June","BW10m","BW",10,"NO3",800,794,0.025,"sediment",0.75,NA,750,7.26,2.0041,0.05116369143,6.13333333333333,-44,-7.17391304347826,-3.06930693069307,-4.10460611278519,2.00562449564499,FALSE
"416","June","BW10m","BW",10,"NO3",800,794,0.025,"sediment",0.752,NA,752,7.26,2.0646,0.0527082268,6.13333333333333,-42,-6.84782608695652,-3.06930693069307,-3.77851915626345,1.79218662136034,FALSE
"417","June","BW10m","BW",10,"NO3",1200,1209.33333333333,0.025,"sediment",1.077,NA,1077,7.26,2.0414,0.05211594216,6.23333333333333,-132.333333333333,-21.2299465240642,-6.73218673218672,-14.4977597918774,6.95457051671837,FALSE
"418","June","BW10m","BW",10,"NO3",1200,1209.33333333333,0.025,"sediment",1.108,NA,1108,7.26,2.0493,0.0523176253,6.23333333333333,-101.333333333333,-16.2566844919786,-6.73218673218672,-9.52449775979187,4.55128539625817,FALSE
"419","June","BW10m","BW",10,"NO3",1200,1209.33333333333,0.025,"sediment",1.08,NA,1080,7.26,2.0322,0.05188107067,6.23333333333333,-129.333333333333,-20.7486631016043,-6.73218673218672,-14.0164763694175,6.75413796805205,FALSE
"420","June","BW10m","BW",10,"NO3",1600,1368,0.025,"sediment",1.416,NA,1416,7.26,2.0751,0.05297628666,6.26666666666667,48,7.65957446808511,32.9556650246305,-25.2960905565454,11.937459263092,FALSE
"421","June","BW10m","BW",10,"NO3",1600,1368,0.025,"sediment",1.44,NA,1440,7.26,2.0659,0.05274141516,6.26666666666667,72,11.4893617021277,32.9556650246305,-21.4663033225029,10.1752594509368,FALSE
"422","June","BW10m","BW",10,"NO3",1600,1368,0.025,"sediment",1.462,NA,1462,7.26,2.0227,0.05163854032,6.26666666666667,94,15,32.9556650246305,-17.9556650246305,8.69295729186025,FALSE
"423","June","GB0.5m","GB",0.5,"NO3",0,0,0.025,"sediment",0.023,NA,23,8.24,2,0.008807788322,6.25,23,3.68,1.31645569620253,2.36354430379747,-6.70867707473689,FALSE
"424","June","GB0.5m","GB",0.5,"NO3",0,0,0.025,"sediment",0.011,NA,11,8.24,2.06,0.009072021972,6.25,11,1.76,1.31645569620253,0.443544303797468,-1.22228623664721,FALSE
"425","June","GB0.5m","GB",0.5,"NO3",0,0,0.025,"sediment",0.032,NA,32,8.24,2.02,0.008895866205,6.25,32,5.12,1.31645569620253,3.80354430379747,-10.6890779833774,FALSE
"426","June","GB0.5m","GB",0.5,"NO3",100,107.333333333333,0.025,"sediment",0.112,NA,112,8.24,2.04,0.008983944089,6.3,4.66666666666667,0.740740740740741,1.04738154613466,-0.306640805393923,0.853302297844261,FALSE
"427","June","GB0.5m","GB",0.5,"NO3",100,107.333333333333,0.025,"sediment",0.09,NA,90,8.24,1.99,0.00876374938,6.3,-17.3333333333333,-2.75132275132275,1.04738154613466,-3.79870429745742,10.8364129687647,FALSE
"428","June","GB0.5m","GB",0.5,"NO3",100,107.333333333333,0.025,"sediment",0.126,NA,126,8.24,2.02,0.008895866205,6.3,18.6666666666667,2.96296296296296,1.04738154613466,1.9155814168283,-5.38334708696392,FALSE
"429","June","GB0.5m","GB",0.5,"NO3",200,212,0.025,"sediment",0.216,NA,216,8.24,2.08,0.009160099855,6.4,4,0.625,1.33995037220844,-0.714950372208437,1.95126249584,FALSE
"430","June","GB0.5m","GB",0.5,"NO3",200,212,0.025,"sediment",0.213,NA,213,8.24,2.04,0.008983944089,6.4,1,0.15625,1.33995037220844,-1.18370037220844,3.29393293324746,FALSE
"431","June","GB0.5m","GB",0.5,"NO3",200,212,0.025,"sediment",0.212,NA,212,8.24,2,0.008807788322,6.4,0,0,1.33995037220844,-1.33995037220844,3.80331112426238,FALSE
"432","June","GB0.5m","GB",0.5,"NO3",800,851.666666666667,0.025,"sediment",0.941,NA,941,8.24,2.02,0.008895866205,6.53333333333333,89.3333333333334,13.6734693877551,-1.77339901477832,15.4468684025334,-43.4102425963066,FALSE
"433","June","GB0.5m","GB",0.5,"NO3",800,851.666666666667,0.025,"sediment",0.808,NA,808,8.24,2.06,0.009072021972,6.53333333333333,-43.6666666666666,-6.68367346938775,-1.77339901477832,-4.91027445460943,13.5313672899067,FALSE
"434","June","GB0.5m","GB",0.5,"NO3",800,851.666666666667,0.025,"sediment",0.8,NA,800,8.24,2.05,0.00902798303,6.53333333333333,-51.6666666666666,-7.90816326530612,-1.77339901477832,-6.1347642505278,16.9881916872849,FALSE
"435","June","GB0.5m","GB",0.5,"NO3",1200,1167,0.025,"sediment",1.204,NA,1204,8.24,1.98,0.008719710439,6.46666666666667,37,5.72164948453608,9.00243309002433,-3.28078360548825,9.40622864841512,FALSE
"436","June","GB0.5m","GB",0.5,"NO3",1200,1167,0.025,"sediment",1.201,NA,1201,8.24,1.97,0.008675671497,6.46666666666667,34,5.25773195876289,9.00243309002433,-3.74470113126144,10.7908106379902,FALSE
"437","June","GB0.5m","GB",0.5,"NO3",1200,1167,0.025,"sediment",1.039,NA,1039,8.24,1.96,0.008631632556,6.46666666666667,-128,-19.7938144329897,9.00243309002433,-28.796247523014,83.4032476944273,FALSE
"438","June","GB0.5m","GB",0.5,"NO3",1600,1696,0.025,"sediment",1.639,NA,1639,8.24,2.04,0.008983944089,6.5,-57,-8.76923076923077,-17.1707317073171,8.4015009380863,-23.379210886823,FALSE
